"","city","area","time","weekday","芠代丁(LST)ObsTime","代溃(hPa)StnPres","キ溃(hPa)SeaPres","放()Temperature","臩翴放()Td dew point","癸访(%)RH","硉(m/s)WS","(程)(360degree)WD","程皚(m/s)WSGust","程皚(360degree)WDGust","秖(mm)Precp","计(hr)PrecpHour","ら酚计(hr)SunShine","ぱら甮秖(MJ/)GloblRad","ǎ(km)Visb"
"903","蔼动カ","C0V310_緻",2016-08-20 14:00:00,"Saturday",15,997.3,NA,32.5,NA,72,2.6,260,NA,NA,0,NA,NA,NA,NA
"904","蔼动カ","C0V310_緻",2016-08-20 15:00:00,"Saturday",16,996.7,NA,32,NA,73,2.6,261,NA,NA,0,NA,NA,NA,NA
"905","蔼动カ","C0V310_緻",2016-08-20 16:00:00,"Saturday",17,997.5,NA,28,NA,82,1.8,100,NA,NA,0,NA,NA,NA,NA
"906","蔼动カ","C0V310_緻",2016-08-20 17:00:00,"Saturday",18,998.3,NA,26,NA,99,2.1,62,NA,NA,1.5,NA,NA,NA,NA
"907","蔼动カ","C0V310_緻",2016-08-20 18:00:00,"Saturday",19,998.7,NA,25.8,NA,100,0,0,NA,NA,1,NA,NA,NA,NA
"908","蔼动カ","C0V310_緻",2016-08-20 19:00:00,"Saturday",20,999,NA,25.7,NA,100,0.7,356,NA,NA,0,NA,NA,NA,NA
"909","蔼动カ","C0V310_緻",2016-08-20 20:00:00,"Saturday",21,999.1,NA,25.5,NA,100,0.1,0,NA,NA,0.5,NA,NA,NA,NA
"910","蔼动カ","C0V310_緻",2016-08-20 21:00:00,"Saturday",22,999.4,NA,25.7,NA,100,0.3,340,NA,NA,NA,NA,NA,NA,NA
"911","蔼动カ","C0V310_緻",2016-08-20 22:00:00,"Saturday",23,999.4,NA,25.6,NA,100,0.1,0,NA,NA,0,NA,NA,NA,NA
"912","蔼动カ","C0V310_緻",2016-08-20 23:00:00,"Saturday",24,998.6,NA,25.7,NA,100,0.6,66,NA,NA,0,NA,NA,NA,NA
"913","蔼动カ","C0V310_緻",2016-08-21 00:00:00,"Sunday",1,998.3,NA,25.3,NA,100,0.2,0,NA,NA,0,NA,NA,NA,NA
"914","蔼动カ","C0V310_緻",2016-08-21 01:00:00,"Sunday",2,998,NA,25.1,NA,100,0.9,50,NA,NA,0,NA,NA,NA,NA
"915","蔼动カ","C0V310_緻",2016-08-21 02:00:00,"Sunday",3,997.7,NA,25.2,NA,100,0.4,261,NA,NA,0,NA,NA,NA,NA
"916","蔼动カ","C0V310_緻",2016-08-21 03:00:00,"Sunday",4,997.4,NA,24.6,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"917","蔼动カ","C0V310_緻",2016-08-21 04:00:00,"Sunday",5,997.2,NA,24.5,NA,100,0.8,74,NA,NA,0,NA,NA,NA,NA
"918","蔼动カ","C0V310_緻",2016-08-21 05:00:00,"Sunday",6,997.6,NA,24.5,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"919","蔼动カ","C0V310_緻",2016-08-21 06:00:00,"Sunday",7,998.4,NA,27.1,NA,91,0.6,195,NA,NA,0,NA,NA,NA,NA
"920","蔼动カ","C0V310_緻",2016-08-21 07:00:00,"Sunday",8,998.6,NA,28.7,NA,85,0.2,0,NA,NA,0,NA,NA,NA,NA
"921","蔼动カ","C0V310_緻",2016-08-21 08:00:00,"Sunday",9,998.6,NA,29.9,NA,77,1.1,267,NA,NA,0,NA,NA,NA,NA
"922","蔼动カ","C0V310_緻",2016-08-21 09:00:00,"Sunday",10,998.7,NA,31.1,NA,70,0.7,324,NA,NA,0,NA,NA,NA,NA
"923","蔼动カ","C0V310_緻",2016-08-21 10:00:00,"Sunday",11,998.2,NA,31.6,NA,70,1.8,245,NA,NA,0,NA,NA,NA,NA
"924","蔼动カ","C0V310_緻",2016-08-21 11:00:00,"Sunday",12,997.9,NA,33.2,NA,62,0.9,250,NA,NA,0,NA,NA,NA,NA
"925","蔼动カ","C0V310_緻",2016-08-21 12:00:00,"Sunday",13,997.4,NA,33.4,NA,60,1.7,260,NA,NA,0,NA,NA,NA,NA
"926","蔼动カ","C0V310_緻",2016-08-21 13:00:00,"Sunday",14,996.7,NA,34.3,NA,58,2.2,246,NA,NA,NA,NA,NA,NA,NA
"927","蔼动カ","C0V310_緻",2016-08-21 14:00:00,"Sunday",15,996.4,NA,32.3,NA,69,2.2,230,NA,NA,0,NA,NA,NA,NA
"928","蔼动カ","C0V310_緻",2016-08-21 15:00:00,"Sunday",16,996.8,NA,27.9,NA,95,1.7,233,NA,NA,0,NA,NA,NA,NA
"929","蔼动カ","C0V310_緻",2016-08-21 16:00:00,"Sunday",17,997.4,NA,27.4,NA,93,2.7,281,NA,NA,0,NA,NA,NA,NA
"930","蔼动カ","C0V310_緻",2016-08-21 17:00:00,"Sunday",18,997.6,NA,25.8,NA,100,1.3,308,NA,NA,10,NA,NA,NA,NA
"931","蔼动カ","C0V310_緻",2016-08-21 18:00:00,"Sunday",19,998.1,NA,25.9,NA,100,0.7,37,NA,NA,0.5,NA,NA,NA,NA
"932","蔼动カ","C0V310_緻",2016-08-21 19:00:00,"Sunday",20,998.8,NA,26.2,NA,99,0.6,51,NA,NA,0,NA,NA,NA,NA
"933","蔼动カ","C0V310_緻",2016-08-21 20:00:00,"Sunday",21,999.4,NA,26.1,NA,99,0.8,97,NA,NA,0,NA,NA,NA,NA
"934","蔼动カ","C0V310_緻",2016-08-21 21:00:00,"Sunday",22,999.8,NA,25.9,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"935","蔼动カ","C0V310_緻",2016-08-21 22:00:00,"Sunday",23,999.6,NA,25.6,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"936","蔼动カ","C0V310_緻",2016-08-21 23:00:00,"Sunday",24,999.4,NA,25.4,NA,100,0.2,0,NA,NA,0,NA,NA,NA,NA
"937","蔼动カ","C0V310_緻",2016-08-22 00:00:00,"Monday",1,999.3,NA,25.5,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"938","蔼动カ","C0V310_緻",2016-08-22 01:00:00,"Monday",2,999,NA,25.5,NA,100,0.8,302,NA,NA,0,NA,NA,NA,NA
"939","蔼动カ","C0V310_緻",2016-08-22 02:00:00,"Monday",3,999,NA,25.4,NA,100,0.6,272,NA,NA,0,NA,NA,NA,NA
"940","蔼动カ","C0V310_緻",2016-08-22 03:00:00,"Monday",4,999,NA,25.3,NA,100,0.2,0,NA,NA,0,NA,NA,NA,NA
"941","蔼动カ","C0V310_緻",2016-08-22 04:00:00,"Monday",5,998.9,NA,25.3,NA,100,0.3,216,NA,NA,0,NA,NA,NA,NA
"942","蔼动カ","C0V310_緻",2016-08-22 05:00:00,"Monday",6,999,NA,25.2,NA,100,0.1,0,NA,NA,0,NA,NA,NA,NA
"943","蔼动カ","C0V310_緻",2016-08-22 06:00:00,"Monday",7,999.8,NA,26.9,NA,94,0.7,234,NA,NA,0,NA,NA,NA,NA
"944","蔼动カ","C0V310_緻",2016-08-22 07:00:00,"Monday",8,1000,NA,29.2,NA,83,1,106,NA,NA,0,NA,NA,NA,NA
"945","蔼动カ","C0V310_緻",2016-08-22 08:00:00,"Monday",9,999.8,NA,30.7,NA,77,0.9,115,NA,NA,0,NA,NA,NA,NA
"946","蔼动カ","C0V310_緻",2016-08-22 09:00:00,"Monday",10,999.5,NA,31.6,NA,72,0.9,350,NA,NA,0,NA,NA,NA,NA
"947","蔼动カ","C0V310_緻",2016-08-22 10:00:00,"Monday",11,999.3,NA,31.3,NA,74,1.3,224,NA,NA,0,NA,NA,NA,NA
"948","蔼动カ","C0V310_緻",2016-08-22 11:00:00,"Monday",12,998.8,NA,32.8,NA,67,1.4,174,NA,NA,0,NA,NA,NA,NA
"949","蔼动カ","C0V310_緻",2016-08-22 12:00:00,"Monday",13,998.2,NA,33.5,NA,65,2.5,247,NA,NA,0,NA,NA,NA,NA
"950","蔼动カ","C0V310_緻",2016-08-22 13:00:00,"Monday",14,998,NA,34.3,NA,62,1.6,237,NA,NA,0,NA,NA,NA,NA
"951","蔼动カ","C0V310_緻",2016-08-22 14:00:00,"Monday",15,997.7,NA,33.8,NA,65,1.3,219,NA,NA,0,NA,NA,NA,NA
"952","蔼动カ","C0V310_緻",2016-08-22 15:00:00,"Monday",16,997.5,NA,33.5,NA,66,1,267,NA,NA,0,NA,NA,NA,NA
"953","蔼动カ","C0V310_緻",2016-08-22 16:00:00,"Monday",17,998.5,NA,27.8,NA,92,2.3,323,NA,NA,6,NA,NA,NA,NA
"954","蔼动カ","C0V310_緻",2016-08-22 17:00:00,"Monday",18,999,NA,27.1,NA,100,0.7,8,NA,NA,3.5,NA,NA,NA,NA
"955","蔼动カ","C0V310_緻",2016-08-22 18:00:00,"Monday",19,999.5,NA,27,NA,100,0.3,30,NA,NA,0,NA,NA,NA,NA
"956","蔼动カ","C0V310_緻",2016-08-22 19:00:00,"Monday",20,999.8,NA,26.7,NA,100,0.4,342,NA,NA,0,NA,NA,NA,NA
"957","蔼动カ","C0V310_緻",2016-08-22 20:00:00,"Monday",21,999.9,NA,26.6,NA,100,0.6,20,NA,NA,0,NA,NA,NA,NA
"958","蔼动カ","C0V310_緻",2016-08-22 21:00:00,"Monday",22,1000,NA,26.4,NA,100,0.2,0,NA,NA,0,NA,NA,NA,NA
"959","蔼动カ","C0V310_緻",2016-08-22 22:00:00,"Monday",23,999.7,NA,26.2,NA,100,0.1,0,NA,NA,0,NA,NA,NA,NA
"960","蔼动カ","C0V310_緻",2016-08-22 23:00:00,"Monday",24,999.8,NA,26.1,NA,100,0.3,323,NA,NA,0,NA,NA,NA,NA
"961","蔼动カ","C0V310_緻",2016-08-23 00:00:00,"Tuesday",1,999.3,NA,25.9,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"962","蔼动カ","C0V310_緻",2016-08-23 01:00:00,"Tuesday",2,999.4,NA,25.7,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"963","蔼动カ","C0V310_緻",2016-08-23 02:00:00,"Tuesday",3,999.4,NA,25.9,NA,100,0.5,67,NA,NA,0,NA,NA,NA,NA
"964","蔼动カ","C0V310_緻",2016-08-23 03:00:00,"Tuesday",4,999.3,NA,25.9,NA,100,0.4,304,NA,NA,0,NA,NA,NA,NA
"965","蔼动カ","C0V310_緻",2016-08-23 04:00:00,"Tuesday",5,999.4,NA,25.4,NA,100,0.2,0,NA,NA,0,NA,NA,NA,NA
"966","蔼动カ","C0V310_緻",2016-08-23 05:00:00,"Tuesday",6,999.5,NA,25.4,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"967","蔼动カ","C0V310_緻",2016-08-23 06:00:00,"Tuesday",7,999.8,NA,27.2,NA,97,0.2,0,NA,NA,0,NA,NA,NA,NA
"968","蔼动カ","C0V310_緻",2016-08-23 07:00:00,"Tuesday",8,999.8,NA,29,NA,86,0.6,239,NA,NA,0,NA,NA,NA,NA
"969","蔼动カ","C0V310_緻",2016-08-23 08:00:00,"Tuesday",9,1000,NA,29.9,NA,81,2,314,NA,NA,0,NA,NA,NA,NA
"970","蔼动カ","C0V310_緻",2016-08-23 09:00:00,"Tuesday",10,999.8,NA,31.1,NA,78,1.5,253,NA,NA,0,NA,NA,NA,NA
"971","蔼动カ","C0V310_緻",2016-08-23 10:00:00,"Tuesday",11,999.5,NA,32,NA,72,1.2,314,NA,NA,0,NA,NA,NA,NA
"972","蔼动カ","C0V310_緻",2016-08-23 11:00:00,"Tuesday",12,998.7,NA,32.3,NA,66,1.5,290,NA,NA,0,NA,NA,NA,NA
"973","蔼动カ","C0V310_緻",2016-08-23 12:00:00,"Tuesday",13,997.9,NA,32.6,NA,67,2.3,245,NA,NA,0,NA,NA,NA,NA
"974","蔼动カ","C0V310_緻",2016-08-23 13:00:00,"Tuesday",14,997.5,NA,32.9,NA,62,3.5,250,NA,NA,NA,NA,NA,NA,NA
"975","蔼动カ","C0V310_緻",2016-08-23 14:00:00,"Tuesday",15,997.1,NA,32.8,NA,61,2.4,265,NA,NA,0,NA,NA,NA,NA
"976","蔼动カ","C0V310_緻",2016-08-23 15:00:00,"Tuesday",16,997,NA,32.5,NA,65,1.9,257,NA,NA,0,NA,NA,NA,NA
"977","蔼动カ","C0V310_緻",2016-08-23 16:00:00,"Tuesday",17,996.9,NA,32.3,NA,67,2,241,NA,NA,0,NA,NA,NA,NA
"978","蔼动カ","C0V310_緻",2016-08-23 17:00:00,"Tuesday",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","蔼动カ","C0V310_緻",2016-08-23 18:00:00,"Tuesday",19,997.8,NA,28.5,NA,91,0,0,NA,NA,NA,NA,NA,NA,NA
"980","蔼动カ","C0V310_緻",2016-08-23 19:00:00,"Tuesday",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"981","蔼动カ","C0V310_緻",2016-08-23 20:00:00,"Tuesday",21,998.8,NA,28,NA,96,0.5,22,NA,NA,0,NA,NA,NA,NA
"982","蔼动カ","C0V310_緻",2016-08-23 21:00:00,"Tuesday",22,999,NA,28.1,NA,92,1.1,58,NA,NA,0,NA,NA,NA,NA
"983","蔼动カ","C0V310_緻",2016-08-23 22:00:00,"Tuesday",23,998.9,NA,28.2,NA,89,0.9,67,NA,NA,0,NA,NA,NA,NA
"984","蔼动カ","C0V310_緻",2016-08-23 23:00:00,"Tuesday",24,998.4,NA,27.1,NA,98,0,0,NA,NA,0,NA,NA,NA,NA
"985","蔼动カ","C0V310_緻",2016-08-24 00:00:00,"Wednesday",1,998.3,NA,26.9,NA,99,0,0,NA,NA,0,NA,NA,NA,NA
"986","蔼动カ","C0V310_緻",2016-08-24 01:00:00,"Wednesday",2,998,NA,26.7,NA,99,0.1,0,NA,NA,0,NA,NA,NA,NA
"987","蔼动カ","C0V310_緻",2016-08-24 02:00:00,"Wednesday",3,997.9,NA,26.5,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"988","蔼动カ","C0V310_緻",2016-08-24 03:00:00,"Wednesday",4,997.6,NA,26.1,NA,100,0.2,0,NA,NA,0,NA,NA,NA,NA
"989","蔼动カ","C0V310_緻",2016-08-24 04:00:00,"Wednesday",5,997.8,NA,26.3,NA,100,0.3,9,NA,NA,0,NA,NA,NA,NA
"990","蔼动カ","C0V310_緻",2016-08-24 05:00:00,"Wednesday",6,997.8,NA,26,NA,100,0.5,314,NA,NA,0,NA,NA,NA,NA
"991","蔼动カ","C0V310_緻",2016-08-24 06:00:00,"Wednesday",7,998.2,NA,26.9,NA,97,0.6,258,NA,NA,0,NA,NA,NA,NA
"992","蔼动カ","C0V310_緻",2016-08-24 07:00:00,"Wednesday",8,998.4,NA,29.2,NA,86,0.7,63,NA,NA,0,NA,NA,NA,NA
"993","蔼动カ","C0V310_緻",2016-08-24 08:00:00,"Wednesday",9,998.5,NA,30.1,NA,78,0.6,274,NA,NA,0,NA,NA,NA,NA
"994","蔼动カ","C0V310_緻",2016-08-24 09:00:00,"Wednesday",10,998.6,NA,31.6,NA,67,1,224,NA,NA,0,NA,NA,NA,NA
"995","蔼动カ","C0V310_緻",2016-08-24 10:00:00,"Wednesday",11,998.2,NA,32.3,NA,67,1.5,275,NA,NA,0,NA,NA,NA,NA
"996","蔼动カ","C0V310_緻",2016-08-24 11:00:00,"Wednesday",12,997.8,NA,32.5,NA,66,0.6,238,NA,NA,0,NA,NA,NA,NA
"997","蔼动カ","C0V310_緻",2016-08-24 12:00:00,"Wednesday",13,997.3,NA,32.7,NA,69,2.5,270,NA,NA,0,NA,NA,NA,NA
"998","蔼动カ","C0V310_緻",2016-08-24 13:00:00,"Wednesday",14,996.8,NA,32.6,NA,71,3,278,NA,NA,0,NA,NA,NA,NA
"999","蔼动カ","C0V310_緻",2016-08-24 14:00:00,"Wednesday",15,996.6,NA,32.5,NA,67,3.4,252,NA,NA,0,NA,NA,NA,NA
"1000","蔼动カ","C0V310_緻",2016-08-24 15:00:00,"Wednesday",16,997,NA,31.7,NA,72,2.8,266,NA,NA,0,NA,NA,NA,NA
"1001","蔼动カ","C0V310_緻",2016-08-24 16:00:00,"Wednesday",17,997.4,NA,28.3,NA,95,1.8,56,NA,NA,0,NA,NA,NA,NA
"1002","蔼动カ","C0V310_緻",2016-08-24 17:00:00,"Wednesday",18,997.7,NA,27.3,NA,98,1.5,74,NA,NA,0.5,NA,NA,NA,NA
"1003","蔼动カ","C0V310_緻",2016-08-24 18:00:00,"Wednesday",19,998.4,NA,26.8,NA,100,0.5,29,NA,NA,2.5,NA,NA,NA,NA
"1004","蔼动カ","C0V310_緻",2016-08-24 19:00:00,"Wednesday",20,999.4,NA,26.8,NA,100,0.6,21,NA,NA,0,NA,NA,NA,NA
"1005","蔼动カ","C0V310_緻",2016-08-24 20:00:00,"Wednesday",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1006","蔼动カ","C0V310_緻",2016-08-24 21:00:00,"Wednesday",22,999.8,NA,26.9,NA,100,0.5,23,NA,NA,0,NA,NA,NA,NA
"1007","蔼动カ","C0V310_緻",2016-08-24 22:00:00,"Wednesday",23,999.5,NA,26.8,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"1008","蔼动カ","C0V310_緻",2016-08-24 23:00:00,"Wednesday",24,998.7,NA,26.8,NA,100,0.6,300,NA,NA,0,NA,NA,NA,NA
"1009","蔼动カ","C0V310_緻",2016-08-25 00:00:00,"Thursday",1,998,NA,26.6,NA,100,0.6,167,NA,NA,0,NA,NA,NA,NA
"1010","蔼动カ","C0V310_緻",2016-08-25 01:00:00,"Thursday",2,997.6,NA,25.7,NA,100,0.2,0,NA,NA,0,NA,NA,NA,NA
"1011","蔼动カ","C0V310_緻",2016-08-25 02:00:00,"Thursday",3,997.7,NA,25.3,NA,100,0.6,68,NA,NA,0,NA,NA,NA,NA
"1012","蔼动カ","C0V310_緻",2016-08-25 03:00:00,"Thursday",4,997.8,NA,25.5,NA,100,0.7,77,NA,NA,0,NA,NA,NA,NA
"1013","蔼动カ","C0V310_緻",2016-08-25 04:00:00,"Thursday",5,998.3,NA,25.8,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"1014","蔼动カ","C0V310_緻",2016-08-25 05:00:00,"Thursday",6,998.8,NA,25.9,NA,100,0.1,0,NA,NA,0,NA,NA,NA,NA
"1015","蔼动カ","C0V310_緻",2016-08-25 06:00:00,"Thursday",7,999.3,NA,26.7,NA,98,0.2,0,NA,NA,0,NA,NA,NA,NA
"1016","蔼动カ","C0V310_緻",2016-08-25 07:00:00,"Thursday",8,999.8,NA,27.7,NA,91,0.9,236,NA,NA,0,NA,NA,NA,NA
"1017","蔼动カ","C0V310_緻",2016-08-25 08:00:00,"Thursday",9,1000.2,NA,30,NA,77,0.2,0,NA,NA,0,NA,NA,NA,NA
"1018","蔼动カ","C0V310_緻",2016-08-25 09:00:00,"Thursday",10,1000.1,NA,30.8,NA,75,1.1,200,NA,NA,0,NA,NA,NA,NA
"1019","蔼动カ","C0V310_緻",2016-08-25 10:00:00,"Thursday",11,999.7,NA,33,NA,62,1.2,167,NA,NA,0,NA,NA,NA,NA
"1020","蔼动カ","C0V310_緻",2016-08-25 11:00:00,"Thursday",12,999.4,NA,31.5,NA,75,2.9,241,NA,NA,0,NA,NA,NA,NA
"1021","蔼动カ","C0V310_緻",2016-08-25 12:00:00,"Thursday",13,998.6,NA,31.9,NA,70,1.1,245,NA,NA,0,NA,NA,NA,NA
"1022","蔼动カ","C0V310_緻",2016-08-25 13:00:00,"Thursday",14,997.7,NA,32.6,NA,64,0.3,236,NA,NA,0,NA,NA,NA,NA
"1023","蔼动カ","C0V310_緻",2016-08-25 14:00:00,"Thursday",15,997,NA,31.7,NA,77,1.6,291,NA,NA,0,NA,NA,NA,NA
"1024","蔼动カ","C0V310_緻",2016-08-25 15:00:00,"Thursday",16,996.7,NA,31.9,NA,76,2.8,289,NA,NA,0,NA,NA,NA,NA
"1025","蔼动カ","C0V310_緻",2016-08-25 16:00:00,"Thursday",17,996.7,NA,31.2,NA,77,2.8,297,NA,NA,0,NA,NA,NA,NA
"1026","蔼动カ","C0V310_緻",2016-08-25 17:00:00,"Thursday",18,996.8,NA,30.2,NA,82,2.9,299,NA,NA,0,NA,NA,NA,NA
"1027","蔼动カ","C0V310_緻",2016-08-25 18:00:00,"Thursday",19,997.4,NA,29.2,NA,85,1.9,324,NA,NA,0,NA,NA,NA,NA
"1028","蔼动カ","C0V310_緻",2016-08-25 19:00:00,"Thursday",20,998.3,NA,28.5,NA,90,0,0,NA,NA,0,NA,NA,NA,NA
"1029","蔼动カ","C0V310_緻",2016-08-25 20:00:00,"Thursday",21,998.9,NA,27.7,NA,96,0.4,5,NA,NA,0,NA,NA,NA,NA
"1030","蔼动カ","C0V310_緻",2016-08-25 21:00:00,"Thursday",22,999.3,NA,27.9,NA,98,0.6,39,NA,NA,0,NA,NA,NA,NA
"1031","蔼动カ","C0V310_緻",2016-08-25 22:00:00,"Thursday",23,999.4,NA,28,NA,97,0.3,70,NA,NA,0,NA,NA,NA,NA
"1032","蔼动カ","C0V310_緻",2016-08-25 23:00:00,"Thursday",24,999.4,NA,27.6,NA,100,0.2,0,NA,NA,0,NA,NA,NA,NA
"1033","蔼动カ","C0V310_緻",2016-08-26 00:00:00,"Friday",1,998.9,NA,27.9,NA,99,0,0,NA,NA,0,NA,NA,NA,NA
"1034","蔼动カ","C0V310_緻",2016-08-26 01:00:00,"Friday",2,998.4,NA,27.6,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA
"1035","蔼动カ","C0V310_緻",2016-08-26 02:00:00,"Friday",3,998.1,NA,27.5,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"1036","蔼动カ","C0V310_緻",2016-08-26 03:00:00,"Friday",4,998.1,NA,27.4,NA,97,0.4,91,NA,NA,0,NA,NA,NA,NA
"1037","蔼动カ","C0V310_緻",2016-08-26 04:00:00,"Friday",5,998.3,NA,27,NA,96,0,0,NA,NA,0,NA,NA,NA,NA
"1038","蔼动カ","C0V310_緻",2016-08-26 05:00:00,"Friday",6,998.4,NA,26.6,NA,100,0.2,0,NA,NA,0,NA,NA,NA,NA
"1039","蔼动カ","C0V310_緻",2016-08-26 06:00:00,"Friday",7,999,NA,28,NA,94,0.8,178,NA,NA,0,NA,NA,NA,NA
"1040","蔼动カ","C0V310_緻",2016-08-26 07:00:00,"Friday",8,999.4,NA,28.6,NA,88,0.9,259,NA,NA,NA,NA,NA,NA,NA
"1041","蔼动カ","C0V310_緻",2016-08-26 08:00:00,"Friday",9,999.7,NA,30.6,NA,80,0.6,238,NA,NA,0,NA,NA,NA,NA
"1042","蔼动カ","C0V310_緻",2016-08-26 09:00:00,"Friday",10,999.6,NA,30.5,NA,82,0.5,264,NA,NA,0,NA,NA,NA,NA
"1043","蔼动カ","C0V310_緻",2016-08-26 10:00:00,"Friday",11,999.5,NA,29.5,NA,89,1.7,241,NA,NA,0,NA,NA,NA,NA
"1044","蔼动カ","C0V310_緻",2016-08-26 11:00:00,"Friday",12,999,NA,31,NA,80,2.9,238,NA,NA,0,NA,NA,NA,NA
"1045","蔼动カ","C0V310_緻",2016-08-26 12:00:00,"Friday",13,998.3,NA,31.9,NA,74,2.1,205,NA,NA,0,NA,NA,NA,NA
"1046","蔼动カ","C0V310_緻",2016-08-26 13:00:00,"Friday",14,997.7,NA,32.8,NA,70,2.2,231,NA,NA,0,NA,NA,NA,NA
"1047","蔼动カ","C0V310_緻",2016-08-26 14:00:00,"Friday",15,997.4,NA,32.3,NA,72,2.4,229,NA,NA,0,NA,NA,NA,NA
"1048","蔼动カ","C0V310_緻",2016-08-26 15:00:00,"Friday",16,997.2,NA,32.1,NA,74,0.3,133,NA,NA,0,NA,NA,NA,NA
"1049","蔼动カ","C0V310_緻",2016-08-26 16:00:00,"Friday",17,998,NA,30.9,NA,76,1.4,132,NA,NA,0,NA,NA,NA,NA
"1050","蔼动カ","C0V310_緻",2016-08-26 17:00:00,"Friday",18,999.1,NA,28.8,NA,86,0.9,124,NA,NA,0,NA,NA,NA,NA
"1051","蔼动カ","C0V310_緻",2016-08-26 18:00:00,"Friday",19,999.9,NA,28.6,NA,90,0.3,48,NA,NA,0,NA,NA,NA,NA
"1052","蔼动カ","C0V310_緻",2016-08-26 19:00:00,"Friday",20,1000.4,NA,28.1,NA,92,0.5,111,NA,NA,0,NA,NA,NA,NA
"1053","蔼动カ","C0V310_緻",2016-08-26 20:00:00,"Friday",21,1001.1,NA,27.7,NA,95,0,0,NA,NA,0,NA,NA,NA,NA
"1054","蔼动カ","C0V310_緻",2016-08-26 21:00:00,"Friday",22,1001.7,NA,27.3,NA,96,0.6,46,NA,NA,0,NA,NA,NA,NA
"1055","蔼动カ","C0V310_緻",2016-08-26 22:00:00,"Friday",23,1002.1,NA,27.2,NA,94,0,0,NA,NA,0,NA,NA,NA,NA
"1056","蔼动カ","C0V310_緻",2016-08-26 23:00:00,"Friday",24,1001.4,NA,26.8,NA,98,0.1,0,NA,NA,0,NA,NA,NA,NA
"1057","蔼动カ","C0V310_緻",2016-08-27 00:00:00,"Saturday",1,1000.8,NA,26.7,NA,98,0,0,NA,NA,0,NA,NA,NA,NA
"1058","蔼动カ","C0V310_緻",2016-08-27 01:00:00,"Saturday",2,1000.6,NA,26.1,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"1059","蔼动カ","C0V310_緻",2016-08-27 02:00:00,"Saturday",3,1000.7,NA,25.8,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"1060","蔼动カ","C0V310_緻",2016-08-27 03:00:00,"Saturday",4,1000.7,NA,25.4,NA,100,0.6,36,NA,NA,0,NA,NA,NA,NA
"1061","蔼动カ","C0V310_緻",2016-08-27 04:00:00,"Saturday",5,1000.2,NA,25.2,NA,100,0,0,NA,NA,0,NA,NA,NA,NA
"1062","蔼动カ","C0V310_緻",2016-08-27 05:00:00,"Saturday",6,1000.5,NA,25.2,NA,100,1.3,171,NA,NA,0,NA,NA,NA,NA
"1063","蔼动カ","C0V310_緻",2016-08-27 06:00:00,"Saturday",7,1001.1,NA,27,NA,95,0,0,NA,NA,0,NA,NA,NA,NA
"1064","蔼动カ","C0V310_緻",2016-08-27 07:00:00,"Saturday",8,1001,NA,28.7,NA,85,1.6,72,NA,NA,0,NA,NA,NA,NA
"1065","蔼动カ","C0V310_緻",2016-08-27 08:00:00,"Saturday",9,1001.2,NA,30.1,NA,78,1.5,253,NA,NA,0,NA,NA,NA,NA
"1066","蔼动カ","C0V310_緻",2016-08-27 09:00:00,"Saturday",10,1001.1,NA,31.6,NA,73,1.9,286,NA,NA,0,NA,NA,NA,NA
"1067","蔼动カ","C0V310_緻",2016-08-27 10:00:00,"Saturday",11,1000.7,NA,32.5,NA,66,1.3,315,NA,NA,0,NA,NA,NA,NA
"1068","蔼动カ","C0V310_緻",2016-08-27 11:00:00,"Saturday",12,1000.2,NA,34.3,NA,51,1.3,192,NA,NA,0,NA,NA,NA,NA
"1069","蔼动カ","C0V310_緻",2016-08-27 12:00:00,"Saturday",13,999.4,NA,33.6,NA,58,2.2,243,NA,NA,0,NA,NA,NA,NA
"1070","蔼动カ","C0V310_緻",2016-08-27 13:00:00,"Saturday",14,999.1,NA,34.7,NA,55,1.7,214,NA,NA,0,NA,NA,NA,NA
"1071","蔼动カ","C0V310_緻",2016-08-27 14:00:00,"Saturday",15,998.6,NA,32,NA,72,3.3,237,NA,NA,0,NA,NA,NA,NA
"1072","蔼动カ","C0V310_緻",2016-08-27 15:00:00,"Saturday",16,998.3,NA,32.7,NA,69,2.6,224,NA,NA,0,NA,NA,NA,NA
